model_name,seed,MAPE,NNSE,WI,R,R2,KGE
GD-MLP,11,1.0,0.5254297256330904,0.23569521098434287,0.6170557720159735,0.09679591539077881,0.016135043855289855
GD-MLP,18,1.0,0.4819230524661591,0.31624027381610054,0.17647850196507892,-0.0750200574192712,-0.23174157920705984
GD-MLP,15,1.0,0.48328875872646576,0.1220212485081612,-0.17403049783536642,-0.0691563417182337,-0.45402075138440434
GD-MLP,21,1.0,0.5078443940665472,0.2562026613466847,0.19628593540997197,0.03089290403989109,-0.1453494111508813
GD-MLP,10,1.0,0.5318504423168204,0.3334858287420931,0.48502499495817847,0.11977217571945642,0.03345112479937762
GD-MLP,12,1.0,0.47928820777581205,0.035410825861158624,-0.5212121312725908,-0.08642729734705212,-0.7789620371444077
GD-MLP,24,1.0,0.49623637853741775,0.21715477721540433,0.0849851947061286,-0.015168664069631577,-0.24340617455271452
GD-MLP,25,1.0,0.47374667382854063,0.2381659571527146,-0.19511500466447346,-0.11083276198773251,-0.495738592222015
GD-MLP,30,1.0,0.4926825838580223,0.3571593420017136,0.137797882045284,-0.02970438323464797,-0.07593588205408675
GD-MLP,42,1.0,0.46870566256849366,0.29023651074157764,-0.08596865824089732,-0.13353513699840658,-0.39415083046332144
Adadelta-MLP,11,1.0,0.7381914196157574,0.8891089873590791,0.804941732027695,0.6453378169573971,0.7506876856782451
Adadelta-MLP,10,1.0,0.7330053360280421,0.8853306743273555,0.798921893550597,0.6357534511021026,0.7498183335935269
Adadelta-MLP,12,1.0,0.7277537789848277,0.8785992064586727,0.8031129871551735,0.6259088872132836,0.756613397125875
Adadelta-MLP,18,1.0,0.7355824078217678,0.8833896236929974,0.8018894490423254,0.6405330125264486,0.71488959461976
Adadelta-MLP,15,1.0,0.7385856506043768,0.8838487792378731,0.8060319294828941,0.6460608878852294,0.7053471823921763
Adadelta-MLP,21,1.0,0.7327681252173815,0.8818515028593432,0.8046308180378812,0.6353118188603771,0.7570408251025965
Adadelta-MLP,25,1.0,0.7363314383600037,0.882701797127963,0.8014777983071852,0.6419159254869615,0.7203970608427943
Adadelta-MLP,24,1.0,0.7373327259025599,0.8884402786342693,0.8038869983665214,0.6437601846901447,0.7574139289004654
RMSprop-MLP,10,1.0,0.7563538133645867,0.9027744221324814,0.8345642087659596,0.6778674446664448,0.8083938080711448
RMSprop-MLP,11,1.0,0.7637584827132023,0.9075012991023649,0.8332582261341649,0.6906855732095243,0.8055942410888018
Adadelta-MLP,30,1.0,0.7327610323853974,0.880856167574761,0.8028449830694001,0.6352986092278339,0.6897370838138657
Adadelta-MLP,42,1.0,0.7383775715302524,0.8879766496887,0.8047945088082812,0.6456793400054832,0.7432244129777632
RMSprop-MLP,12,1.0,0.767801348358432,0.9023027462691746,0.8355935263765543,0.6975797813614012,0.7469042804454047
RMSprop-MLP,15,1.0,0.7148787736523444,0.8790242845364586,0.8296823147137482,0.6011614320411839,0.6216727397393046
RMSprop-MLP,18,1.0,0.7673670309434473,0.9035155606554778,0.8349543974474646,0.6968426324355639,0.755199587829366
RMSprop-MLP,21,1.0,0.7480369721830643,0.8944243460550882,0.8336406265005226,0.6631676812957399,0.789492294643563
RMSprop-MLP,24,1.0,0.7659879953273455,0.907315969756623,0.8344053846380486,0.6944965115639321,0.7960742582135809
RMSprop-MLP,25,1.0,0.763958537267175,0.9033650153552748,0.8349853906970783,0.6910284377772775,0.7915494497779578
RMSprop-MLP,30,1.0,0.683396602251229,0.8494365525162764,0.8334194236350727,0.5367208489099542,0.5085853236330778
RMSprop-MLP,42,1.0,0.7653164628378785,0.906758944525804,0.8341393825936952,0.6933509880450122,0.7762642953358184
Adam-MLP,10,1.0,0.7463334267920414,0.8926269856262795,0.8135273760311503,0.6601162910546678,0.7492282288026072
Adam-MLP,11,1.0,0.752199622585173,0.8952708361958587,0.8211190231226271,0.6705656716987145,0.7334616063514205
Adam-MLP,12,1.0,0.7457916339719,0.8922049380486741,0.8138399392587589,0.6591429100990986,0.7700820528218557
Adam-MLP,15,1.0,0.743564911259165,0.8897862148643684,0.8099582169694164,0.655127501502749,0.7456613667780394
Adam-MLP,18,1.0,0.7422749126945112,0.8885874178222779,0.8082801702372232,0.6527902494105206,0.7447897769098287
Adam-MLP,21,1.0,0.7494384218674056,0.8941202371416952,0.8164894394165236,0.6656675574381947,0.763606963376541
Adam-MLP,24,1.0,0.7579277067235158,0.9001556588153996,0.8253390111307136,0.6806129514344439,0.7666523510690446
Adam-MLP,25,1.0,0.7407817786834108,0.8861867348618839,0.8063396659043877,0.6500747875071968,0.7338283398642648
Adam-MLP,30,1.0,0.7529407874368292,0.8942590609954423,0.8197988292850054,0.6718743137767673,0.7522280181426593
Adam-MLP,42,1.0,0.7570588528787118,0.898627837409268,0.8242795709272557,0.6790987303067574,0.7571489501712971
ASGD-MLP,10,1.0,0.7131179153248652,0.8636623685450294,0.7733959610473287,0.5977073657665102,0.6925824273398549
ASGD-MLP,11,1.0,0.7111379222625107,0.8610522118362065,0.7708158946108088,0.5938030181002524,0.6838487873179783
ASGD-MLP,12,1.0,0.7128091025989534,0.8627412083284086,0.7734953685507058,0.5970998457315879,0.6998396475252888
ASGD-MLP,15,1.0,0.7118105005363514,0.8620931698627836,0.7717299829430574,0.5951317109729388,0.6860225317146602
ASGD-MLP,18,1.0,0.7097285538294416,0.8594985965850839,0.7694704669270778,0.5910106129951269,0.6924591237986828
ASGD-MLP,21,1.0,0.7115035669948983,0.8617593505082086,0.7714604390398806,0.5945256687558244,0.6946016362259476
ASGD-MLP,24,1.0,0.7126493615844395,0.8634705196839343,0.7729135958138655,0.5967853843625266,0.6974394028645758
ASGD-MLP,25,1.0,0.7099926340681322,0.8606397050524563,0.7693519982389222,0.5915346835780859,0.6869506350188193
Adagrad-MLP,10,1.0,0.7094591174829094,0.8614155951530584,0.7689415078042185,0.5904755110514319,0.6938568188898298
ASGD-MLP,30,1.0,0.713183369540619,0.8635232143435952,0.7734366086964234,0.5978360647358794,0.6938138755252629
ASGD-MLP,42,1.0,0.7114618492108885,0.8621398910626408,0.7712714435770258,0.594443256361334,0.6914863594399061
Adagrad-MLP,11,1.0,0.70850391451205,0.8597389738912545,0.7675760971298781,0.5885751941276078,0.6890136755032945
Adagrad-MLP,12,1.0,0.7081838228843772,0.8598906335407033,0.7673801201971028,0.5879372449838258,0.6939425918547586
Adagrad-MLP,15,1.0,0.7088304490023026,0.860575215779891,0.7680923697835238,0.5892253903489528,0.690709149151859
Adagrad-MLP,18,1.0,0.7112756571895418,0.8617457646816811,0.7710255709065273,0.5940753210206959,0.6911775326283603
Adagrad-MLP,21,1.0,0.7085328675790027,0.8599259368793734,0.7676633844093916,0.5886328697539239,0.6908425616571265
Adagrad-MLP,25,1.0,0.709060209520276,0.8602021612583026,0.7682723008853494,0.5896825310835547,0.689502351547213
Adagrad-MLP,24,1.0,0.7099408684859119,0.8620835735919751,0.7695973772436154,0.5914319848458702,0.6946164765448268
Adagrad-MLP,30,1.0,0.7079514633232926,0.8601894809586796,0.7670639505170151,0.5874737862596371,0.6929538471427539
Adagrad-MLP,42,1.0,0.7090846962428571,0.8605447798680468,0.7683535178358065,0.5897312333793392,0.6909790426518321
